customer_id,recency_score,frequency_score,monetary_score,rfm_score,segment
15308.0,1,1,2,4,Hibernating
15311.0,5,5,5,15,Champions
15312.0,2,3,3,8,Need Attention
15313.0,2,1,1,4,Hibernating
15314.0,1,1,2,4,Hibernating
15315.0,3,2,3,8,Cannot Lose
15316.0,1,1,1,3,Hibernating
15318.0,5,1,2,8,New Customers
15319.0,1,1,1,3,Hibernating
15320.0,3,1,2,6,Promising
15321.0,3,3,5,11,Potential Loyalists
15322.0,2,1,3,6,About to Sleep
15325.0,2,1,1,4,Hibernating
15326.0,1,1,2,4,Hibernating
15327.0,3,1,1,5,Promising
15329.0,3,3,4,10,Potential Loyalists
15330.0,4,2,3,9,Cannot Lose
15332.0,1,3,4,8,Need Attention
15333.0,1,1,4,6,About to Sleep
15334.0,2,3,2,7,Cannot Lose
15335.0,3,1,1,5,Promising
15339.0,3,2,3,8,Cannot Lose
15341.0,2,1,5,8,About to Sleep
15342.0,2,1,2,5,Hibernating
15343.0,2,1,2,5,Hibernating
15344.0,5,3,3,11,Potential Loyalists
15345.0,3,1,2,6,Promising
15346.0,1,1,2,4,Hibernating
15347.0,1,1,1,3,Hibernating
15348.0,2,1,1,4,Hibernating
15349.0,2,2,2,6,Hibernating
15350.0,1,1,1,3,Hibernating
15351.0,5,4,4,13,Champions
15353.0,1,2,3,6,About to Sleep
15355.0,4,2,2,8,New Customers
15356.0,4,4,5,13,Champions
15358.0,5,5,5,15,Champions
15360.0,3,1,2,6,Promising
15361.0,1,1,2,4,Hibernating
15363.0,1,1,2,4,Hibernating
15364.0,2,2,3,7,About to Sleep
15365.0,4,4,5,13,Champions
15366.0,2,2,3,7,About to Sleep
15367.0,3,3,4,10,Potential Loyalists
15368.0,4,1,2,7,New Customers
15370.0,3,4,5,12,Potential Loyalists
15372.0,2,1,4,7,About to Sleep
15373.0,5,5,5,15,Champions
15374.0,2,1,1,4,Hibernating
15376.0,3,3,4,10,Potential Loyalists
15379.0,2,4,5,11,At Risk
15380.0,5,3,4,12,Loyal Customers
15381.0,1,2,3,6,About to Sleep
15382.0,4,4,5,13,Champions
15384.0,2,2,3,7,About to Sleep
15385.0,3,1,2,6,Promising
15386.0,1,1,2,4,Hibernating
15388.0,1,1,1,3,Hibernating
15389.0,2,1,3,6,About to Sleep
15392.0,5,3,4,12,Loyal Customers
15393.0,4,2,1,7,New Customers
15394.0,5,3,5,13,Champions
15395.0,1,1,1,3,Hibernating
15396.0,2,1,2,5,Hibernating
15397.0,1,1,1,3,Hibernating
15398.0,4,2,4,10,Loyal Customers
15399.0,5,3,3,11,Potential Loyalists
15400.0,2,3,3,8,Need Attention
15402.0,2,2,3,7,About to Sleep
15405.0,1,1,2,4,Hibernating
15406.0,4,2,3,9,Cannot Lose
15407.0,3,3,3,9,Potential Loyalists
15408.0,1,1,2,4,Hibernating
15410.0,2,4,5,11,At Risk
15411.0,4,3,4,11,Loyal Customers
15412.0,2,1,1,4,Hibernating
15414.0,5,3,3,11,Potential Loyalists
15415.0,1,1,3,5,About to Sleep
15416.0,3,3,5,11,Potential Loyalists
15417.0,2,1,3,6,About to Sleep
15419.0,4,1,1,6,New Customers
15421.0,3,3,4,10,Potential Loyalists
15422.0,1,2,1,4,Hibernating
15423.0,3,1,1,5,Promising
15424.0,1,2,2,5,Hibernating
15426.0,4,3,4,11,Loyal Customers
15427.0,3,3,4,10,Potential Loyalists
15428.0,4,1,1,6,New Customers
15429.0,4,2,2,8,New Customers
15432.0,4,1,1,6,New Customers
15433.0,1,2,3,6,About to Sleep
15434.0,5,3,4,12,Loyal Customers
15435.0,4,1,1,6,New Customers
15436.0,5,3,4,12,Loyal Customers
15437.0,1,1,1,3,Hibernating
15438.0,2,1,1,4,Hibernating
15440.0,3,3,2,8,Cannot Lose
15442.0,1,1,3,5,About to Sleep
15443.0,5,4,5,14,Champions
15444.0,5,2,4,11,Loyal Customers
15445.0,1,1,1,3,Hibernating
15447.0,1,1,1,3,Hibernating
15448.0,1,1,3,5,About to Sleep
15449.0,4,3,4,11,Loyal Customers
15450.0,4,1,2,7,New Customers
15452.0,4,3,3,10,Potential Loyalists
15453.0,5,4,4,13,Champions
15454.0,1,1,1,3,Hibernating
15456.0,1,3,2,6,Cannot Lose
15457.0,1,1,1,3,Hibernating
15458.0,4,1,1,6,New Customers
15460.0,1,1,1,3,Hibernating
15462.0,2,3,1,6,Cannot Lose
15463.0,4,1,1,6,New Customers
15464.0,1,1,4,6,About to Sleep
15465.0,4,5,5,14,Champions
15466.0,2,1,2,5,Hibernating
15467.0,5,3,3,11,Potential Loyalists
15468.0,3,2,2,7,Promising
15469.0,3,2,3,8,Cannot Lose
15471.0,5,1,2,8,New Customers
15472.0,2,1,2,5,Hibernating
15473.0,4,4,4,12,Loyal Customers
15475.0,2,1,2,5,Hibernating
15478.0,3,2,4,9,Cannot Lose
15480.0,2,1,3,6,About to Sleep
15482.0,4,5,5,14,Champions
15483.0,2,3,1,6,Cannot Lose
15484.0,5,3,5,13,Champions
15485.0,4,3,5,12,Loyal Customers
15488.0,2,1,1,4,Hibernating
15489.0,4,3,4,11,Loyal Customers
15491.0,2,4,5,11,At Risk
15492.0,4,2,3,9,Cannot Lose
15493.0,4,3,4,11,Loyal Customers
15494.0,4,2,4,10,Loyal Customers
15497.0,4,2,4,10,Loyal Customers
15498.0,5,5,5,15,Champions
15500.0,5,3,4,12,Loyal Customers
15502.0,4,5,5,14,Champions
15503.0,1,1,1,3,Hibernating
15504.0,2,1,1,4,Hibernating
15505.0,3,3,5,11,Potential Loyalists
15506.0,4,3,4,11,Loyal Customers
15507.0,2,1,3,6,About to Sleep
15508.0,1,4,4,9,At Risk
15511.0,5,3,3,11,Potential Loyalists
15512.0,2,2,1,5,Hibernating
15513.0,3,5,5,13,Champions
15514.0,5,5,5,15,Champions
15516.0,3,3,1,7,Cannot Lose
15517.0,1,1,2,4,Hibernating
15518.0,3,4,4,11,Potential Loyalists
15520.0,5,1,2,8,New Customers
15521.0,3,4,5,12,Potential Loyalists
15522.0,4,2,2,8,New Customers
15523.0,2,1,2,5,Hibernating
15525.0,5,3,3,11,Potential Loyalists
15526.0,3,2,1,6,Promising
15527.0,4,4,5,13,Champions
15528.0,1,1,1,3,Hibernating
15529.0,4,5,5,14,Champions
15530.0,4,3,4,11,Loyal Customers
15531.0,5,2,4,11,Loyal Customers
15532.0,4,3,4,11,Loyal Customers
15533.0,4,3,3,10,Potential Loyalists
15535.0,2,3,3,8,Need Attention
15537.0,2,1,1,4,Hibernating
15539.0,5,1,3,9,Cannot Lose
15540.0,5,1,1,7,New Customers
15541.0,2,1,1,4,Hibernating
15543.0,1,1,1,3,Hibernating
15544.0,5,4,5,14,Champions
15545.0,3,2,2,7,Promising
15547.0,5,5,5,15,Champions
15549.0,2,3,4,9,Need Attention
15550.0,5,3,3,11,Potential Loyalists
15551.0,3,1,2,6,Promising
15552.0,1,1,1,3,Hibernating
15553.0,3,1,2,6,Promising
15554.0,1,1,1,3,Hibernating
15555.0,5,5,5,15,Champions
15556.0,4,1,2,7,New Customers
15557.0,4,1,2,7,New Customers
15561.0,5,3,3,11,Potential Loyalists
15562.0,1,1,1,3,Hibernating
15563.0,4,3,4,11,Loyal Customers
15565.0,3,2,1,6,Promising
15567.0,4,1,1,6,New Customers
15568.0,5,3,3,11,Potential Loyalists
15569.0,2,3,4,9,Need Attention
15570.0,5,5,5,15,Champions
15571.0,5,3,3,11,Potential Loyalists
15572.0,5,4,5,14,Champions
15573.0,4,2,3,9,Cannot Lose
15574.0,2,3,3,8,Need Attention
15576.0,3,1,4,8,Cannot Lose
15577.0,2,3,2,7,Cannot Lose
15578.0,2,1,1,4,Hibernating
15579.0,3,2,2,7,Promising
15581.0,2,4,3,9,Need Attention
15582.0,4,3,3,10,Potential Loyalists
15584.0,4,3,3,10,Potential Loyalists
15585.0,2,1,2,5,Hibernating
15587.0,3,3,3,9,Potential Loyalists
15589.0,1,3,2,6,Cannot Lose
15592.0,3,1,2,6,Promising
15593.0,3,1,1,5,Promising
15594.0,4,3,4,11,Loyal Customers
15596.0,2,3,4,9,Need Attention
15597.0,3,1,2,6,Promising
15598.0,3,1,1,5,Promising
15599.0,4,2,3,9,Cannot Lose
15601.0,5,5,5,15,Champions
15602.0,5,4,4,13,Champions
15603.0,2,1,1,4,Hibernating
15604.0,3,1,1,5,Promising
15605.0,3,3,4,10,Potential Loyalists
15606.0,3,4,5,12,Potential Loyalists
15607.0,1,1,1,3,Hibernating
15608.0,4,3,4,11,Loyal Customers
15609.0,1,1,2,4,Hibernating
15610.0,3,1,1,5,Promising
15611.0,5,5,4,14,Champions
15612.0,3,2,1,6,Promising
15615.0,5,5,5,15,Champions
15618.0,4,3,3,10,Potential Loyalists
15619.0,5,1,2,8,New Customers
15620.0,3,3,4,10,Potential Loyalists
15621.0,5,3,4,12,Loyal Customers
15622.0,3,4,5,12,Potential Loyalists
15623.0,2,1,2,5,Hibernating
15624.0,2,3,3,8,Need Attention
15625.0,2,3,4,9,Need Attention
15626.0,2,2,3,7,About to Sleep
15628.0,5,4,5,14,Champions
15630.0,3,2,4,9,Cannot Lose
15632.0,4,4,5,13,Champions
15634.0,4,1,1,6,New Customers
15636.0,2,2,3,7,About to Sleep
15637.0,3,1,1,5,Promising
15639.0,2,1,2,5,Hibernating
15640.0,5,5,5,15,Champions
15641.0,2,3,4,9,Need Attention
15643.0,1,3,3,7,Need Attention
15644.0,2,3,3,8,Need Attention
15645.0,4,1,3,8,Cannot Lose
15646.0,2,3,2,7,Cannot Lose
15648.0,1,2,3,6,About to Sleep
15649.0,1,2,3,6,About to Sleep
15651.0,3,3,3,9,Potential Loyalists
15652.0,2,1,2,5,Hibernating
15653.0,2,1,1,4,Hibernating
15654.0,5,2,3,10,Cannot Lose
15655.0,1,1,3,5,About to Sleep
15656.0,3,3,3,9,Potential Loyalists
15657.0,4,1,1,6,New Customers
15658.0,1,3,4,8,Need Attention
15659.0,3,1,2,6,Promising
15660.0,4,4,4,12,Loyal Customers
15661.0,1,2,2,5,Hibernating
15663.0,2,1,1,4,Hibernating
15664.0,3,1,2,6,Promising
15665.0,2,2,5,9,About to Sleep
15667.0,3,1,2,6,Promising
15668.0,1,1,1,3,Hibernating
15669.0,3,3,3,9,Potential Loyalists
15670.0,1,1,1,3,Hibernating
15671.0,4,4,5,13,Champions
15673.0,2,3,5,10,Need Attention
15674.0,2,3,5,10,Need Attention
15675.0,2,3,2,7,Cannot Lose
15676.0,4,3,5,12,Loyal Customers
15677.0,3,1,3,7,Cannot Lose
15678.0,3,1,2,6,Promising
15679.0,4,3,3,10,Potential Loyalists
15680.0,5,3,4,12,Loyal Customers
15681.0,4,3,4,11,Loyal Customers
15683.0,2,1,1,4,Hibernating
15687.0,5,4,5,14,Champions
15689.0,2,2,2,6,Hibernating
15690.0,5,2,1,8,New Customers
15691.0,1,1,1,3,Hibernating
15692.0,4,1,1,6,New Customers
15694.0,5,5,5,15,Champions
15695.0,1,2,2,5,Hibernating
15696.0,3,4,5,12,Potential Loyalists
15699.0,4,1,2,7,New Customers
15700.0,2,2,3,7,About to Sleep
15701.0,5,3,4,12,Loyal Customers
15703.0,1,1,1,3,Hibernating
15704.0,2,3,5,10,Need Attention
15705.0,1,1,1,3,Hibernating
15706.0,3,3,4,10,Potential Loyalists
15707.0,3,3,4,10,Potential Loyalists
15708.0,3,4,5,12,Potential Loyalists
15709.0,1,1,1,3,Hibernating
15712.0,5,3,4,12,Loyal Customers
15713.0,2,2,2,6,Hibernating
15714.0,5,2,2,9,New Customers
15716.0,2,3,4,9,Need Attention
15717.0,1,1,1,3,Hibernating
15719.0,4,5,5,14,Champions
15720.0,4,1,3,8,Cannot Lose
15721.0,5,1,3,9,Cannot Lose
15722.0,3,3,5,11,Potential Loyalists
15723.0,1,1,1,3,Hibernating
15724.0,1,2,1,4,Hibernating
15725.0,4,1,2,7,New Customers
15727.0,4,4,5,13,Champions
15729.0,1,1,1,3,Hibernating
15730.0,3,3,4,10,Potential Loyalists
15732.0,1,2,2,5,Hibernating
15733.0,1,1,1,3,Hibernating
15734.0,2,2,4,8,About to Sleep
15737.0,4,4,4,12,Loyal Customers
15738.0,4,5,5,14,Champions
15739.0,3,1,2,6,Promising
15740.0,3,1,1,5,Promising
15743.0,4,3,3,10,Potential Loyalists
15744.0,2,1,1,4,Hibernating
15745.0,4,3,4,11,Loyal Customers
15746.0,2,1,1,4,Hibernating
15747.0,5,3,4,12,Loyal Customers
15748.0,3,1,1,5,Promising
15750.0,5,4,5,14,Champions
15752.0,3,4,5,12,Potential Loyalists
15753.0,1,1,1,3,Hibernating
15754.0,3,3,2,8,Cannot Lose
15755.0,5,4,5,14,Champions
15756.0,3,3,3,9,Potential Loyalists
15757.0,3,2,3,8,Cannot Lose
15758.0,4,1,1,6,New Customers
15759.0,1,3,2,6,Cannot Lose
15762.0,3,2,3,8,Cannot Lose
15763.0,4,2,4,10,Loyal Customers
15764.0,2,4,5,11,At Risk
15766.0,3,1,2,6,Promising
15768.0,2,3,2,7,Cannot Lose
15769.0,5,5,5,15,Champions
15773.0,5,1,3,9,Cannot Lose
15774.0,3,1,2,6,Promising
15775.0,1,1,1,3,Hibernating
15776.0,2,1,1,4,Hibernating
15777.0,1,3,4,8,Need Attention
15780.0,1,3,2,6,Cannot Lose
15781.0,4,3,2,9,Cannot Lose
15782.0,5,3,5,13,Champions
15783.0,5,1,2,8,New Customers
15785.0,4,3,5,12,Loyal Customers
15786.0,3,3,5,11,Potential Loyalists
15787.0,4,3,4,11,Loyal Customers
15789.0,1,1,2,4,Hibernating
15790.0,5,1,1,7,New Customers
15791.0,3,2,4,9,Cannot Lose
15793.0,4,3,4,11,Loyal Customers
15795.0,2,1,3,6,About to Sleep
15796.0,5,4,5,14,Champions
15797.0,2,3,5,10,Need Attention
15799.0,2,3,3,8,Need Attention
15800.0,2,2,3,7,About to Sleep
15801.0,3,3,4,10,Potential Loyalists
15803.0,3,1,2,6,Promising
15804.0,5,5,5,15,Champions
15805.0,4,5,5,14,Champions
15806.0,3,3,3,9,Potential Loyalists
15807.0,3,3,3,9,Potential Loyalists
15808.0,1,3,5,9,Need Attention
15809.0,3,3,3,9,Potential Loyalists
15810.0,2,3,4,9,Need Attention
15811.0,4,4,5,13,Champions
15812.0,2,3,4,9,Need Attention
15813.0,1,2,4,7,About to Sleep
15814.0,4,3,4,11,Loyal Customers
15815.0,3,3,5,11,Potential Loyalists
15819.0,3,3,4,10,Potential Loyalists
15820.0,1,1,1,3,Hibernating
15821.0,3,2,3,8,Cannot Lose
15822.0,5,2,3,10,Cannot Lose
15823.0,1,1,1,3,Hibernating
15825.0,2,1,2,5,Hibernating
15826.0,3,3,4,10,Potential Loyalists
15827.0,2,5,4,11,At Risk
15829.0,2,2,3,7,About to Sleep
15830.0,3,1,3,7,Cannot Lose
15831.0,3,3,3,9,Potential Loyalists
15832.0,1,1,3,5,About to Sleep
15834.0,3,3,4,10,Potential Loyalists
15835.0,3,3,4,10,Potential Loyalists
15836.0,3,1,1,5,Promising
15837.0,3,1,2,6,Promising
15838.0,5,5,5,15,Champions
15839.0,3,3,4,10,Potential Loyalists
15840.0,3,2,2,7,Promising
15841.0,2,3,4,9,Need Attention
15843.0,1,1,1,3,Hibernating
15844.0,3,1,1,5,Promising
15845.0,4,4,5,13,Champions
15847.0,3,2,2,7,Promising
15850.0,4,2,1,7,New Customers
15852.0,1,2,1,4,Hibernating
15853.0,3,1,1,5,Promising
15854.0,5,5,5,15,Champions
15855.0,2,3,3,8,Need Attention
15856.0,5,5,5,15,Champions
15857.0,4,1,2,7,New Customers
15858.0,4,3,4,11,Loyal Customers
15860.0,3,4,4,11,Potential Loyalists
15861.0,5,4,5,14,Champions
15862.0,5,3,3,11,Potential Loyalists
15863.0,4,2,1,7,New Customers
15864.0,4,4,4,12,Loyal Customers
15865.0,3,3,3,9,Potential Loyalists
15866.0,2,1,1,4,Hibernating
15867.0,5,5,5,15,Champions
15869.0,1,2,1,4,Hibernating
15870.0,4,1,2,7,New Customers
15872.0,4,2,2,8,New Customers
15874.0,3,4,5,12,Potential Loyalists
15877.0,5,2,3,10,Cannot Lose
15880.0,1,1,2,4,Hibernating
15881.0,1,3,3,7,Need Attention
15882.0,1,3,3,7,Need Attention
15883.0,5,2,2,9,New Customers
15885.0,2,3,2,7,Cannot Lose
15886.0,3,1,1,5,Promising
15888.0,2,1,1,4,Hibernating
15889.0,2,2,2,6,Hibernating
15891.0,1,1,3,5,About to Sleep
15894.0,1,2,2,5,Hibernating
15895.0,2,1,1,4,Hibernating
15897.0,1,2,1,4,Hibernating
15898.0,5,3,4,12,Loyal Customers
15899.0,1,1,1,3,Hibernating
15900.0,4,1,2,7,New Customers
15901.0,4,3,2,9,Cannot Lose
15903.0,5,4,5,14,Champions
15904.0,5,1,1,7,New Customers
15906.0,4,4,4,12,Loyal Customers
15907.0,5,3,4,12,Loyal Customers
15909.0,2,1,1,4,Hibernating
15910.0,5,4,4,13,Champions
15912.0,2,2,2,6,Hibernating
15916.0,4,4,4,12,Loyal Customers
15917.0,1,1,1,3,Hibernating
15918.0,1,2,2,5,Hibernating
15919.0,4,2,3,9,Cannot Lose
15920.0,2,3,1,6,Cannot Lose
15921.0,2,1,2,5,Hibernating
15922.0,1,1,2,4,Hibernating
15923.0,1,1,1,3,Hibernating
15925.0,1,1,1,3,Hibernating
15930.0,3,1,2,6,Promising
15932.0,5,4,5,14,Champions
15933.0,4,3,4,11,Loyal Customers
15935.0,1,1,1,3,Hibernating
15937.0,3,1,1,5,Promising
15938.0,2,3,2,7,Cannot Lose
15939.0,2,5,5,12,At Risk
15940.0,1,1,1,3,Hibernating
15942.0,2,1,2,5,Hibernating
15944.0,1,1,2,4,Hibernating
15945.0,1,1,1,3,Hibernating
15947.0,2,1,4,7,About to Sleep
15948.0,5,2,4,11,Loyal Customers
15949.0,4,2,2,8,New Customers
15950.0,4,3,4,11,Loyal Customers
15951.0,5,2,3,10,Cannot Lose
15952.0,3,3,3,9,Potential Loyalists
15953.0,4,4,4,12,Loyal Customers
15955.0,4,5,5,14,Champions
15957.0,4,1,2,7,New Customers
15958.0,2,1,1,4,Hibernating
15963.0,4,2,2,8,New Customers
15965.0,4,3,3,10,Potential Loyalists
15967.0,4,2,2,8,New Customers
15969.0,5,3,3,11,Potential Loyalists
15970.0,1,1,2,4,Hibernating
15971.0,4,5,5,14,Champions
15973.0,1,1,2,4,Hibernating
15974.0,3,4,5,12,Potential Loyalists
15975.0,2,1,2,5,Hibernating
15976.0,2,2,2,6,Hibernating
15977.0,4,2,4,10,Loyal Customers
15978.0,2,1,4,7,About to Sleep
15980.0,2,3,5,10,Need Attention
15981.0,4,4,5,13,Champions
15983.0,4,3,4,11,Loyal Customers
15984.0,5,4,5,14,Champions
15985.0,2,2,4,8,About to Sleep
15986.0,4,1,1,6,New Customers
15987.0,5,4,4,13,Champions
15988.0,4,1,1,6,New Customers
15990.0,3,2,3,8,Cannot Lose
15992.0,5,1,1,7,New Customers
15993.0,5,4,5,14,Champions
15994.0,3,1,2,6,Promising
15996.0,2,4,4,10,At Risk
15998.0,3,3,5,11,Potential Loyalists
16000.0,5,1,4,10,Loyal Customers
16003.0,4,3,5,12,Loyal Customers
16005.0,5,3,3,11,Potential Loyalists
16006.0,1,1,1,3,Hibernating
16007.0,3,3,4,10,Potential Loyalists
16008.0,4,3,2,9,Cannot Lose
16009.0,4,3,4,11,Loyal Customers
16010.0,1,3,2,6,Cannot Lose
16011.0,5,5,5,15,Champions
16012.0,3,3,4,10,Potential Loyalists
16013.0,5,5,5,15,Champions
16014.0,3,3,3,9,Potential Loyalists
16015.0,5,3,3,11,Potential Loyalists
16016.0,5,4,4,13,Champions
16017.0,3,1,1,5,Promising
16018.0,3,2,2,7,Promising
16019.0,3,4,5,12,Potential Loyalists
16020.0,4,3,3,10,Potential Loyalists
16022.0,1,1,3,5,About to Sleep
16023.0,3,3,3,9,Potential Loyalists
16024.0,5,1,2,8,New Customers
16025.0,4,1,2,7,New Customers
16026.0,3,1,1,5,Promising
16027.0,2,4,3,9,Need Attention
16029.0,3,5,5,13,Champions
16030.0,1,1,2,4,Hibernating
16031.0,2,2,3,7,About to Sleep
16033.0,5,5,5,15,Champions
16034.0,1,3,2,6,Cannot Lose
16036.0,2,2,3,7,About to Sleep
16037.0,1,3,3,7,Need Attention
16038.0,5,3,2,10,Cannot Lose
16040.0,3,3,4,10,Potential Loyalists
16041.0,4,3,5,12,Loyal Customers
16042.0,4,3,4,11,Loyal Customers
16043.0,3,3,3,9,Potential Loyalists
16045.0,2,3,4,9,Need Attention
16048.0,1,2,2,5,Hibernating
16049.0,3,3,4,10,Potential Loyalists
16050.0,2,1,1,4,Hibernating
16052.0,3,1,2,6,Promising
16053.0,4,2,4,10,Loyal Customers
16054.0,2,1,3,6,About to Sleep
16055.0,1,1,1,3,Hibernating
16056.0,3,1,3,7,Cannot Lose
16057.0,4,4,5,13,Champions
16059.0,3,4,4,11,Potential Loyalists
16062.0,5,3,4,12,Loyal Customers
16063.0,1,1,2,4,Hibernating
16065.0,1,1,2,4,Hibernating
16066.0,4,3,4,11,Loyal Customers
16070.0,4,2,3,9,Cannot Lose
16071.0,3,1,2,6,Promising
16072.0,1,1,3,5,About to Sleep
16073.0,1,1,1,3,Hibernating
16076.0,5,4,5,14,Champions
16078.0,1,1,1,3,Hibernating
16079.0,4,3,4,11,Loyal Customers
16080.0,2,2,1,5,Hibernating
16081.0,3,3,5,11,Potential Loyalists
16083.0,2,2,4,8,About to Sleep
16084.0,1,1,2,4,Hibernating
16085.0,4,3,4,11,Loyal Customers
16086.0,3,3,4,10,Potential Loyalists
16091.0,2,2,2,6,Hibernating
16092.0,2,3,3,8,Need Attention
16093.0,2,1,1,4,Hibernating
16094.0,5,3,4,12,Loyal Customers
16096.0,1,1,1,3,Hibernating
16097.0,1,1,1,3,Hibernating
16098.0,2,4,4,10,At Risk
16099.0,3,3,3,9,Potential Loyalists
16101.0,3,1,4,8,Cannot Lose
16102.0,3,3,4,10,Potential Loyalists
16103.0,5,4,4,13,Champions
16104.0,3,1,2,6,Promising
16105.0,1,1,2,4,Hibernating
16106.0,3,1,1,5,Promising
16107.0,4,4,5,13,Champions
16108.0,2,1,3,6,About to Sleep
16109.0,1,2,3,6,About to Sleep
16110.0,3,3,4,10,Potential Loyalists
16112.0,2,3,1,6,Cannot Lose
16113.0,1,1,1,3,Hibernating
16114.0,2,1,1,4,Hibernating
16115.0,5,4,4,13,Champions
16116.0,1,1,3,5,About to Sleep
16117.0,1,1,1,3,Hibernating
16119.0,5,2,2,9,New Customers
16120.0,3,3,4,10,Potential Loyalists
16121.0,3,2,3,8,Cannot Lose
16122.0,2,3,3,8,Need Attention
16123.0,3,1,2,6,Promising
16124.0,1,1,2,4,Hibernating
16125.0,1,1,2,4,Hibernating
16126.0,4,3,5,12,Loyal Customers
16127.0,3,1,3,7,Cannot Lose
16128.0,4,3,4,11,Loyal Customers
16131.0,3,4,5,12,Potential Loyalists
16133.0,5,5,5,15,Champions
16134.0,4,2,3,9,Cannot Lose
16135.0,1,1,3,5,About to Sleep
16136.0,3,3,3,9,Potential Loyalists
16139.0,4,3,3,10,Potential Loyalists
16140.0,3,2,3,8,Cannot Lose
16141.0,2,1,3,6,About to Sleep
16142.0,1,1,3,5,About to Sleep
16143.0,5,4,5,14,Champions
16144.0,1,1,1,3,Hibernating
16145.0,5,5,5,15,Champions
16146.0,2,3,3,8,Need Attention
16147.0,2,1,2,5,Hibernating
16148.0,1,1,1,3,Hibernating
16149.0,5,2,2,9,New Customers
16150.0,3,3,5,11,Potential Loyalists
16152.0,1,1,4,6,About to Sleep
16153.0,3,3,4,10,Potential Loyalists
16156.0,5,4,5,14,Champions
16157.0,4,3,3,10,Potential Loyalists
16159.0,1,1,2,4,Hibernating
16160.0,3,2,4,9,Cannot Lose
16161.0,5,5,5,15,Champions
16162.0,1,1,1,3,Hibernating
16163.0,1,2,3,6,About to Sleep
16164.0,4,3,3,10,Potential Loyalists
16168.0,5,5,5,15,Champions
16169.0,5,3,4,12,Loyal Customers
16170.0,3,4,4,11,Potential Loyalists
16171.0,3,1,1,5,Promising
16172.0,2,3,4,9,Need Attention
16173.0,4,4,4,12,Loyal Customers
16174.0,2,3,4,9,Need Attention
16175.0,2,3,4,9,Need Attention
16177.0,3,1,2,6,Promising
16178.0,2,1,1,4,Hibernating
16179.0,3,1,1,5,Promising
16180.0,2,4,5,11,At Risk
16181.0,2,1,2,5,Hibernating
16182.0,2,3,5,10,Need Attention
16183.0,3,1,2,6,Promising
16184.0,3,4,4,11,Potential Loyalists
16185.0,4,2,3,9,Cannot Lose
16186.0,4,5,5,14,Champions
16187.0,4,5,5,14,Champions
16188.0,3,3,4,10,Potential Loyalists
16189.0,4,2,1,7,New Customers
16190.0,3,1,1,5,Promising
16191.0,5,5,5,15,Champions
16193.0,1,1,2,4,Hibernating
16198.0,2,1,2,5,Hibernating
16200.0,5,2,4,11,Loyal Customers
16201.0,5,3,4,12,Loyal Customers
16202.0,1,1,2,4,Hibernating
16203.0,3,3,3,9,Potential Loyalists
16204.0,4,1,2,7,New Customers
16205.0,4,3,3,10,Potential Loyalists
16206.0,3,3,3,9,Potential Loyalists
16207.0,4,1,2,7,New Customers
16208.0,3,2,3,8,Cannot Lose
16209.0,2,3,5,10,Need Attention
16210.0,5,5,5,15,Champions
16211.0,2,1,3,6,About to Sleep
16212.0,4,2,3,9,Cannot Lose
16213.0,2,1,1,4,Hibernating
16214.0,2,3,4,9,Need Attention
16215.0,2,1,1,4,Hibernating
16216.0,1,1,3,5,About to Sleep
16217.0,1,2,2,5,Hibernating
16218.0,4,4,5,13,Champions
16221.0,3,3,3,9,Potential Loyalists
16222.0,1,1,3,5,About to Sleep
16224.0,3,3,4,10,Potential Loyalists
16225.0,3,3,4,10,Potential Loyalists
16226.0,1,3,2,6,Cannot Lose
16227.0,1,1,2,4,Hibernating
16229.0,2,2,4,8,About to Sleep
16230.0,1,2,3,6,About to Sleep
16232.0,3,3,4,10,Potential Loyalists
16233.0,3,3,3,9,Potential Loyalists
16235.0,3,3,3,9,Potential Loyalists
16236.0,2,1,2,5,Hibernating
16239.0,3,2,2,7,Promising
16240.0,4,2,5,11,Loyal Customers
16241.0,5,5,5,15,Champions
16242.0,5,4,5,14,Champions
16243.0,3,2,2,7,Promising
16244.0,1,2,4,7,About to Sleep
16245.0,4,3,4,11,Loyal Customers
16247.0,2,1,1,4,Hibernating
16248.0,3,1,1,5,Promising
16249.0,3,3,4,10,Potential Loyalists
16250.0,1,2,2,5,Hibernating
16253.0,3,2,5,10,Cannot Lose
16255.0,4,4,5,13,Champions
16256.0,1,1,3,5,About to Sleep
16257.0,2,1,1,4,Hibernating
16258.0,3,3,5,11,Potential Loyalists
16260.0,3,1,4,8,Cannot Lose
16261.0,4,3,3,10,Potential Loyalists
16265.0,5,4,5,14,Champions
16266.0,2,4,3,9,Need Attention
16268.0,3,2,3,8,Cannot Lose
16270.0,1,1,4,6,About to Sleep
16271.0,5,3,4,12,Loyal Customers
16272.0,2,1,2,5,Hibernating
16274.0,1,1,2,4,Hibernating
16275.0,1,1,3,5,About to Sleep
16276.0,2,1,3,6,About to Sleep
16278.0,2,1,2,5,Hibernating
16279.0,4,3,4,11,Loyal Customers
16281.0,2,1,5,8,About to Sleep
16282.0,1,1,1,3,Hibernating
16283.0,5,3,4,12,Loyal Customers
16284.0,4,2,3,9,Cannot Lose
16287.0,2,1,1,4,Hibernating
16292.0,2,1,2,5,Hibernating
16293.0,4,4,5,13,Champions
16295.0,5,3,4,12,Loyal Customers
16297.0,1,1,2,4,Hibernating
